DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,94101,3408229,3330995,1004135,24,136.8796787261963,535604
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,125953,5927728,5823094,1759068,24,343.07581400871277,863424
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,166931,9353425,9221391,2796067,24,629.2500414848328,1283848
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,23614,389350,366916,107642,25,4.971857309341431,166900
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,56935,1527121,1477287,441999,25,37.02491807937622,314692
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,85861,3407938,3330704,1004038,25,129.0915505886078,539248
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,130641,6026743,5922109,1792073,25,324.2446377277374,857564
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,179623,9397906,9265872,2810894,25,626.8008787631989,1316236
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,23975,395518,373084,109698,26,5.5713160037994385,169976
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,53207,1508599,1458765,435825,26,37.80341291427612,312048
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,88471,3344272,3267038,982816,26,128.20563554763794,538944
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,124574,5967379,5862745,1772285,26,324.23043966293335,865908
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,175583,9452689,9320655,2829155,26,684.1901504993439,1285636
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,23403,386650,364216,106742,27,5.176030874252319,168436
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,55729,1500970,1451136,433282,27,36.94811415672302,309320
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,89510,3372394,3295160,992190,27,125.75605392456055,534616
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,125865,6045244,5940610,1798240,27,335.30784797668457,852376
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,168353,9436834,9304800,2823870,27,647.7290890216827,1297412
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,24258,391411,368977,108329,28,5.338955879211426,166908
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,53689,1484290,1434456,427722,28,35.77116394042969,306028
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,92719,3329110,3251876,977762,28,123.30666375160217,537016
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,123774,5921284,5816650,1756920,28,296.9659380912781,854596
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,175686,9460552,9328518,2831776,28,647.1218180656433,1287172
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,24115,400918,378484,111498,29,5.884403228759766,170736
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,55663,1504012,1454178,434296,29,35.4038872718811,310728
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,88039,3317728,3240494,973968,29,124.7618613243103,526692
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,129457,6030034,5925400,1793170,29,336.88616728782654,862496
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,174980,9380131,9248097,2804969,29,684.0335049629211,1285908
