TKET,Qiskit,qiskit_lib_110.qasm,condor.txt,110,5761,77194,52020,70458,369433,344259,97413,0,437.97780537605286,763532
TKET,Qiskit,qiskit_lib_120.qasm,condor.txt,120,6291,88564,60650,90331,470776,442862,127404,0,612.6896679401398,883384
TKET,Qiskit,qiskit_lib_130.qasm,condor.txt,130,6821,100534,69880,102082,552352,521698,150606,0,710.5605828762054,977064
TKET,Qiskit,qiskit_lib_140.qasm,condor.txt,140,7351,113104,79710,121248,632638,599244,173178,0,1153.0405201911926,1087964
TKET,Qiskit,qiskit_lib_150.qasm,condor.txt,150,7881,126274,90140,118127,674359,638225,182695,0,1441.5198411941528,1155192
TKET,Qiskit,qiskit_lib_160.qasm,condor.txt,160,8411,140044,101170,137107,750439,711565,203465,5,1638.7102885246277,1244708
TKET,Qiskit,qiskit_lib_170.qasm,condor.txt,170,8941,154414,112800,154661,874609,832995,240065,5,2051.005447626114,1406344
TKET,Qiskit,qiskit_lib_190.qasm,condor.txt,190,10001,184954,137860,200626,1092181,1045087,302409,5,3146.7676355838776,1676644
TKET,Qiskit,qiskit_lib_210.qasm,condor.txt,210,11061,217894,165320,221125,1335946,1283372,372684,5,5278.356154918671,1949696
TKET,Qiskit,qiskit_lib_220.qasm,condor.txt,220,11591,235264,179950,233123,1383514,1328200,382750,5,5755.989717721939,2059544
TKET,Qiskit,qiskit_lib_230.qasm,condor.txt,230,12121,253234,195180,256298,1514140,1456086,420302,0,6047.674402475357,2224436
TKET,Qiskit,qiskit_lib_250.qasm,condor.txt,250,13181,290974,227440,284154,1767262,1703728,492096,0,10077.708502531052,2544912
